IP;BAN_DATE;UNBAN_DATE;REASON
103.47.135.6;1468047002;1468133405;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.47.135.23;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.47.153.244;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.47.193.102;1468027322;1468113723;"Брутфорс атака на сайт krasok.in.ua/Brute force attack on site krasok.in.ua"
103.48.51.79;1467922022;1468526823;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.48.80.11;1467999662;1468086064;"Паразитный трафик на сайт ret.org.ua / Parasite traffic on site ret.org.ua"
103.48.116.183;1468047542;1468133943;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.48.180.148;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.48.181.173;1468042741;1468129143;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.48.182.82;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.49.202.77;1467893342;1470485345;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.51.146.239;1467897970;1468502772;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.51.150.13;1467985802;1468072203;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.51.150.131;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.52.55.251;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.52.127.37;1468066442;1468152843;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.53.81.199;1468041722;1468128126;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.54.38.242;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.54.219.18;1468005123;1468091524;"Брутфорс атака на сайт gt-nrg.com/Brute force attack on site gt-nrg.com"
103.54.250.177;1467908042;1468512843;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
103.54.250.179;1466045341;1468637342;"Паразитный трафик на сайт svl.com.ua / Parasite traffic on site svl.com.ua"
103.55.104.22;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.55.144.41;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.55.146.124;1468036142;1468122544;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.56.43.119;1468066442;1468152843;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.56.226.114;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.57.87.142;1467993542;1468079943;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.57.133.45;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.57.168.47;1468040883;1468127289;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.57.243.197;1468005783;1468092184;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.58.74.166;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.58.148.76;1467853743;1468458545;"Паразитный трафик на сайт kamnibest.com.ua / Parasite traffic on site kamnibest.com.ua"
103.59.36.34;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.59.36.74;1468025102;1468111503;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.59.37.53;1468047422;1468133824;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.59.202.240;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.60.160.102;1468000802;1468087204;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.60.175.84;1468059242;1468145643;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.61.35.100;1468000802;1468087204;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.61.240.191;1468052042;1468138443;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
103.62.232.22;1468047422;1468133824;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.62.249.114;1467988455;1468074878;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.63.16.145;1467986222;1468072623;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.63.158.26;1468049281;1468135683;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.63.159.26;1468055883;1468142284;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.63.159.62;1468013402;1468099810;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.192.63.62;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.193.114.147;1468056661;1468143061;"Брутфорс атака на сайт referatoid.ru/Brute force attack on site referatoid.ru"
103.194.88.227;1468025102;1468111503;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.194.129.61;1468041722;1468128126;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.194.162.165;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.195.0.58;1467980882;1468067284;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.195.140.102;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.195.184.97;1465672583;1468264583;"Паразитный трафик на сайт womans-online.ru / Parasite traffic on site womans-online.ru"
103.195.196.54;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.195.248.221;1468018263;1468104664;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.196.223.46;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.197.125.124;1468012022;1468098425;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.198.52.1;1466723403;1469315403;"Брутфорс атака на сайт ukraine-travel-secrets.com/Brute force attack on site ukraine-travel-secrets.com"
103.198.254.135;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.199.35.41;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.199.35.240;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.199.37.101;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.199.38.20;1467981002;1468067403;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.199.144.22;1468000323;1468086724;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.199.190.64;1467980582;1468066984;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.203.177.236;1467997802;1468084203;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.203.178.229;1468012022;1468098425;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.204.85.2;1465498142;1468090144;"Паразитный трафик на сайт uaa.com.ua / Parasite traffic on site uaa.com.ua"
103.204.128.70;1468053962;1468658762;"Брутфорс атака на сайт referatoid.ru/Brute force attack on site referatoid.ru"
103.204.188.44;1467988455;1468074881;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.205.58.46;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.205.60.86;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.205.60.165;1467993302;1468079704;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.205.134.110;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.205.134.158;1467983762;1468070163;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.205.134.166;1466663430;1469255435;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.206.228.1;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.207.13.166;1467986461;1468072863;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.207.38.14;1466899441;1469491441;"Подбор паролей по SSH на сервер S1-RU / Brute force passwords using SSH on server S1-RU"
103.207.53.233;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.207.132.176;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.207.241.202;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.208.32.46;1467763327;1468368127;"Подбор паролей по FTP на сервер S1 / Brute force passwords using FTP on server S1"
103.208.111.76;1467982206;1468068606;"Подбор паролей по FTP на сервер S14 / Brute force passwords using FTP on server S14"
103.208.244.204;1468036382;1468122783;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
103.209.20.10;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.209.185.254;1468041722;1468128126;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.211.14.214;1467985802;1468072203;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.212.136.194;1467985802;1468072203;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.212.144.73;1468004522;1468090923;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.212.145.100;1467999062;1468085465;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.212.152.214;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.212.158.188;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.212.235.18;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.213.236.142;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.215.55.242;1467990182;1468076584;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.216.207.107;1468060022;1468146423;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.216.207.183;1468000323;1468086724;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.217.133.167;1467993542;1468079943;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.217.213.131;1468066442;1468152843;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.217.240.93;1468054323;1468140724;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.217.240.223;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.219.44.157;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.219.47.202;1468023962;1468110364;"Паразитный трафик на сайт sapiostudio.com / Parasite traffic on site sapiostudio.com"
103.224.6.103;1468053542;1468139944;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.224.144.236;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.224.145.193;1468048263;1468134664;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.224.145.203;1467986461;1468072863;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.224.156.80;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.225.51.181;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.225.94.13;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.225.133.173;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.225.177.13;1468055462;1468141864;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.225.199.151;1467908042;1468512843;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
103.225.231.78;1468036142;1468122544;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.226.85.187;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.226.184.254;1467995162;1468081563;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.226.227.14;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.227.96.63;1467999062;1468085465;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.228.27.5;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.228.79.166;1468027022;1468113425;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.228.246.30;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.228.249.162;1468051742;1468656543;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.229.72.62;1467999662;1468086064;"Паразитный трафик на сайт ret.org.ua / Parasite traffic on site ret.org.ua"
103.229.72.75;1468007822;1468094223;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.229.83.122;1468004162;1468090563;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.229.84.126;1467392642;1469984643;"Паразитный трафик на сайт winn-style.su / Parasite traffic on site winn-style.su"
103.229.86.174;1467751022;1468355822;"Брутфорс атака на сайт dnepropetrovsk-posutochno.com/Brute force attack on site dnepropetrovsk-posutochno.com"
103.229.121.81;1467981002;1468067403;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.229.124.205;1468047542;1468133943;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.230.39.50;1467818404;1468423206;"Паразитный трафик на сайт blockstore.com.ua / Parasite traffic on site blockstore.com.ua"
103.230.63.21;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.231.8.116;1467989522;1468594322;"Подбор паролей по FTP на сервер RS1 / Brute force passwords using FTP on server RS1"
103.231.162.46;1468054323;1468659124;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.231.216.206;1468018263;1468104664;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.231.217.138;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.231.219.62;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.231.228.162;1468041482;1468127884;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.232.120.7;1467893342;1468498144;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
103.232.120.34;1467999062;1468085464;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.232.124.239;1467981002;1468067403;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.232.129.210;1467993302;1468079704;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.232.130.84;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.233.93.95;1467980882;1468067283;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.233.100.2;1467999062;1468085464;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.233.193.126;1468006742;1468093144;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
103.234.38.236;1468028402;1468114804;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.235.3.99;1468053542;1468139944;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.235.104.89;1468028402;1468633204;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.236.153.123;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.236.167.193;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.236.169.33;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.236.220.14;1467802922;1468407723;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
103.237.36.227;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.237.36.242;1468005783;1468092184;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.237.36.251;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.237.59.242;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.237.64.187;1467986461;1468072863;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.237.144.136;1468047961;1468134362;"Паразитный трафик на сайт dgfinance.com.ua / Parasite traffic on site dgfinance.com.ua"
103.237.145.102;1467802922;1468407723;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
103.237.168.138;1468047542;1468133943;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.238.104.119;1467986222;1468072623;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.239.31.127;1468047961;1468652762;"Паразитный трафик на сайт dgfinance.com.ua / Parasite traffic on site dgfinance.com.ua"
103.240.76.35;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.240.76.48;1468047002;1468133405;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.240.97.17;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.241.40.24;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.241.43.101;1468020423;1468106826;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.241.50.78;1467876361;1468481163;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
103.241.226.87;1468054323;1468140724;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.242.62.79;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.242.97.34;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.242.97.125;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.242.188.46;1467956162;1468560962;"Подбор паролей по FTP на сервер S1 / Brute force passwords using FTP on server S1"
103.242.189.46;1468041722;1468128126;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.242.189.134;1468047422;1468133824;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.242.190.202;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.242.191.137;1468039142;1468125542;"Подбор паролей по FTP на сервер S1 / Brute force passwords using FTP on server S1"
103.243.24.34;1467674403;1468279205;"Паразитный трафик на сайт tva.org.ua / Parasite traffic on site tva.org.ua"
103.243.107.43;1467957002;1468561803;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
103.244.15.247;1468048263;1468134664;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.244.90.9;1468051742;1468138143;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.244.172.99;1468004522;1468090923;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.244.242.107;1468060022;1468146423;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.244.242.193;1467988455;1468074880;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.245.132.67;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.245.134.242;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.245.156.222;1467198543;1469790543;"Подбор паролей по FTP на сервер RS1 / Brute force passwords using FTP on server RS1"
103.246.86.124;1466577661;1469169661;"Подбор паролей по FTP на сервер S15 / Brute force passwords using FTP on server S15"
103.246.244.42;1468051742;1468138143;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.247.15.197;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.247.218.43;1468049281;1468135683;"Паразитный трафик на сайт geo-sintetika.pl / Parasite traffic on site geo-sintetika.pl"
103.247.218.74;1465629601;1468221604;"Паразитный трафик на сайт westbiotrade.com / Parasite traffic on site westbiotrade.com"
103.248.13.146;1468023962;1468110364;"Паразитный трафик на сайт sapiostudio.com / Parasite traffic on site sapiostudio.com"
103.248.95.185;1468000323;1468086724;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.248.102.6;1467672002;1468276804;"Паразитный трафик на сайт profua.info / Parasite traffic on site profua.info"
103.248.174.49;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.248.245.171;1468060022;1468146423;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.248.246.117;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.249.232.114;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.250.87.243;1468053542;1468139944;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.250.139.93;1468059062;1468145463;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.250.164.142;1468054323;1468140724;"Паразитный трафик на сайт evsigneev.com / Parasite traffic on site evsigneev.com"
103.250.164.225;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.251.18.25;1468059062;1468145463;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.251.19.79;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.251.189.75;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.251.189.193;1468055883;1468142284;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
103.251.238.251;1467982442;1468068843;"Паразитный трафик на сайт ret.org.ua / Parasite traffic on site ret.org.ua"
103.252.164.40;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.253.38.11;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.253.47.102;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.253.209.98;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.254.12.50;1468051742;1468656543;"Паразитный трафик на сайт h2o.aist.in / Parasite traffic on site h2o.aist.in"
103.254.175.254;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.4.25;1468047422;1468133824;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.255.4.79;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.4.80;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.4.84;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.6.65;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.6.248;1467988455;1468074879;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
103.255.15.2;1467980582;1468066984;"Паразитный трафик на сайт pomidor.ua / Parasite traffic on site pomidor.ua"
103.255.104.5;1468047422;1468133824;"Паразитный трафик на сайт buygoodwine.com.ua / Parasite traffic on site buygoodwine.com.ua"
103.255.224.146;1468047002;1468133405;"Паразитный трафик на сайт coral-club24.com / Parasite traffic on site coral-club24.com"
104.34.12.231;1468026542;1468112945;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
104.45.20.72;1467985982;1468072384;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
104.128.239.236;1467841742;1468446543;"Паразитный трафик на сайт evgeniygluzd.com / Parasite traffic on site evgeniygluzd.com"
104.129.1.186;1468020722;1468107122;"Брутфорс атака на сайт avon-baranova.ru/Brute force attack on site avon-baranova.ru"
104.129.2.219;1468025162;1468111562;"Брутфорс атака на сайт avon-baranova.ru/Brute force attack on site avon-baranova.ru"
104.129.11.249;1468060321;1468146722;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.12.6;1468063081;1468149481;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.12.46;1468063081;1468149482;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.15.71;1468060321;1468146722;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.40.140;1468065782;1468152182;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.40.145;1468016462;1468102862;"Брутфорс атака на сайт avon-baranova.ru/Brute force attack on site avon-baranova.ru"
104.129.55.76;1468064521;1468150921;"Брутфорс атака на сайт fengshuibuy.com/Brute force attack on site fengshuibuy.com"
104.129.58.185;1468016462;1468102862;"Брутфорс атака на сайт avon-baranova.ru/Brute force attack on site avon-baranova.ru"
104.129.59.202;1467810242;1468415043;"Брутфорс атака на сайт credit-nalichnymi.com.ua/Brute force attack on site credit-nalichnymi.com.ua"
104.129.63.69;1468047721;1468134121;"Брутфорс атака на сайт akciiskidki.com/Brute force attack on site akciiskidki.com"
104.131.73.224;1467853743;1468458545;"Паразитный трафик на сайт kamnibest.com.ua / Parasite traffic on site kamnibest.com.ua"
104.131.76.239;1467673921;1470265921;"Брутфорс атака на сайт deisignus.info/Brute force attack on site deisignus.info"
104.131.92.159;1467821762;1468426563;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
